ObservationDate,Country.Region,Confirmed,Deaths,Recovered
02/17/2020,Russia,2,0,2
02/18/2020,Russia,2,0,2
02/19/2020,Russia,2,0,2
02/20/2020,Russia,2,0,2
02/21/2020,Russia,2,0,2
02/22/2020,Russia,2,0,2
02/23/2020,Russia,2,0,2
02/24/2020,Russia,2,0,2
02/25/2020,Russia,2,0,2
02/26/2020,Russia,2,0,2
02/27/2020,Russia,2,0,2
02/28/2020,Russia,2,0,2
02/29/2020,Russia,2,0,2
03/01/2020,Russia,2,0,2
03/02/2020,Russia,3,0,2
03/03/2020,Russia,3,0,2
03/04/2020,Russia,3,0,2
03/05/2020,Russia,4,0,2
03/06/2020,Russia,13,0,2
03/07/2020,Russia,13,0,2
03/08/2020,Russia,17,0,3
03/09/2020,Russia,17,0,3
03/10/2020,Russia,10,0,3
03/11/2020,Russia,20,0,3
03/12/2020,Russia,28,0,3
03/13/2020,Russia,45,0,3
03/14/2020,Russia,59,0,8
03/15/2020,Russia,63,0,8
03/16/2020,Russia,90,0,8
03/17/2020,Russia,114,0,8
03/18/2020,Russia,147,0,8
03/19/2020,Russia,199,1,9
03/20/2020,Russia,253,1,9
03/21/2020,Russia,306,1,12
03/22/2020,Russia,367,0,16
03/23/2020,Russia,438,1,17
03/14/2020,Rwanda,1,0,0
03/15/2020,Rwanda,1,0,0
03/16/2020,Rwanda,5,0,0
03/17/2020,Rwanda,7,0,0
03/18/2020,Rwanda,8,0,0
03/19/2020,Rwanda,8,0,0
03/20/2020,Rwanda,17,0,0
03/21/2020,Rwanda,17,0,0
03/22/2020,Rwanda,19,0,0
03/23/2020,Rwanda,36,0,0
03/04/2020,Saint Barthelemy,3,0,0
03/05/2020,Saint Barthelemy,3,0,0
03/06/2020,Saint Barthelemy,3,0,0
03/07/2020,Saint Barthelemy,3,0,0
03/08/2020,Saint Barthelemy,3,0,0
03/09/2020,Saint Barthelemy,1,0,0
03/10/2020,Saint Barthelemy,1,0,0
03/14/2020,Saint Lucia,1,0,0
03/15/2020,Saint Lucia,2,0,0
03/16/2020,Saint Lucia,2,0,0
03/17/2020,Saint Lucia,2,0,0
03/18/2020,Saint Lucia,2,0,0
03/19/2020,Saint Lucia,2,0,0
03/20/2020,Saint Lucia,2,0,0
03/21/2020,Saint Lucia,2,0,0
03/22/2020,Saint Lucia,2,0,0
03/23/2020,Saint Lucia,3,0,0
03/14/2020,Saint Vincent and the Grenadines,1,0,0
03/15/2020,Saint Vincent and the Grenadines,1,0,0
03/16/2020,Saint Vincent and the Grenadines,1,0,0
03/17/2020,Saint Vincent and the Grenadines,1,0,0
03/18/2020,Saint Vincent and the Grenadines,1,0,0
03/19/2020,Saint Vincent and the Grenadines,1,0,0
03/20/2020,Saint Vincent and the Grenadines,1,0,0
03/21/2020,Saint Vincent and the Grenadines,1,0,0
03/22/2020,Saint Vincent and the Grenadines,1,0,0
03/23/2020,Saint Vincent and the Grenadines,1,0,0
02/27/2020,San Marino,1,0,0
02/28/2020,San Marino,1,0,0
02/29/2020,San Marino,1,0,0
03/01/2020,San Marino,1,0,0
03/02/2020,San Marino,8,0,0
03/03/2020,San Marino,10,1,0
03/04/2020,San Marino,16,1,0
03/05/2020,San Marino,21,1,0
03/06/2020,San Marino,21,1,0
03/07/2020,San Marino,23,1,0
03/08/2020,San Marino,36,1,0
03/09/2020,San Marino,36,1,0
03/10/2020,San Marino,51,2,0
03/11/2020,San Marino,62,2,0
03/12/2020,San Marino,69,3,0
03/13/2020,San Marino,80,5,0
03/14/2020,San Marino,80,5,4
03/15/2020,San Marino,101,5,4
03/16/2020,San Marino,109,7,4
03/17/2020,San Marino,109,7,4
03/18/2020,San Marino,119,11,4
03/19/2020,San Marino,119,11,4
03/20/2020,San Marino,144,14,4
03/21/2020,San Marino,144,20,4
03/22/2020,San Marino,160,20,4
03/23/2020,San Marino,187,20,4
03/02/2020,Saudi Arabia,1,0,0
03/03/2020,Saudi Arabia,1,0,0
03/04/2020,Saudi Arabia,1,0,0
03/05/2020,Saudi Arabia,5,0,0
03/06/2020,Saudi Arabia,5,0,0
03/07/2020,Saudi Arabia,5,0,0
03/08/2020,Saudi Arabia,11,0,0
03/09/2020,Saudi Arabia,15,0,0
03/10/2020,Saudi Arabia,20,0,1
03/11/2020,Saudi Arabia,21,0,1
03/12/2020,Saudi Arabia,45,0,1
03/13/2020,Saudi Arabia,86,0,1
03/14/2020,Saudi Arabia,103,0,1
03/15/2020,Saudi Arabia,103,0,1
03/16/2020,Saudi Arabia,118,0,2
03/17/2020,Saudi Arabia,171,0,6
03/18/2020,Saudi Arabia,171,0,6
03/19/2020,Saudi Arabia,274,0,6
03/20/2020,Saudi Arabia,344,0,8
03/21/2020,Saudi Arabia,392,0,16
03/22/2020,Saudi Arabia,511,0,16
03/23/2020,Saudi Arabia,562,0,19
03/02/2020,Senegal,1,0,0
03/03/2020,Senegal,2,0,0
03/04/2020,Senegal,4,0,0
03/05/2020,Senegal,4,0,0
03/06/2020,Senegal,4,0,0
03/07/2020,Senegal,4,0,0
03/08/2020,Senegal,4,0,1
03/09/2020,Senegal,4,0,1
03/10/2020,Senegal,4,0,1
03/11/2020,Senegal,4,0,1
03/12/2020,Senegal,4,0,1
03/13/2020,Senegal,10,0,1
03/14/2020,Senegal,10,0,1
03/15/2020,Senegal,24,0,1
03/16/2020,Senegal,24,0,2
03/17/2020,Senegal,26,0,2
03/18/2020,Senegal,31,0,2
03/19/2020,Senegal,31,0,2
03/20/2020,Senegal,38,0,2
03/21/2020,Senegal,47,0,5
03/22/2020,Senegal,67,0,5
03/23/2020,Senegal,79,0,8
03/06/2020,Serbia,1,0,0
03/07/2020,Serbia,1,0,0
03/08/2020,Serbia,1,0,0
03/09/2020,Serbia,1,0,0
03/10/2020,Serbia,5,0,0
03/11/2020,Serbia,12,0,0
03/12/2020,Serbia,19,0,0
03/13/2020,Serbia,35,0,0
03/14/2020,Serbia,46,0,0
03/15/2020,Serbia,48,0,0
03/16/2020,Serbia,55,0,1
03/17/2020,Serbia,65,0,1
03/18/2020,Serbia,83,0,1
03/19/2020,Serbia,103,0,1
03/20/2020,Serbia,135,1,1
03/21/2020,Serbia,171,1,1
03/22/2020,Serbia,222,2,1
03/23/2020,Serbia,249,3,3
03/14/2020,Seychelles,2,0,0
03/15/2020,Seychelles,2,0,0
03/16/2020,Seychelles,3,0,0
03/17/2020,Seychelles,4,0,0
03/18/2020,Seychelles,4,0,0
03/19/2020,Seychelles,6,0,0
03/20/2020,Seychelles,7,0,0
03/21/2020,Seychelles,7,0,0
03/22/2020,Seychelles,7,0,0
03/23/2020,Seychelles,7,0,0
01/23/2020,Singapore,1,0,0
01/24/2020,Singapore,3,0,0
01/25/2020,Singapore,3,0,0
01/26/2020,Singapore,4,0,0
01/27/2020,Singapore,5,0,0
01/28/2020,Singapore,7,0,0
01/29/2020,Singapore,7,0,0
01/30/2020,Singapore,10,0,0
01/31/2020,Singapore,13,0,0
02/01/2020,Singapore,16,0,0
02/02/2020,Singapore,18,0,0
02/03/2020,Singapore,18,0,0
02/04/2020,Singapore,24,0,0
02/05/2020,Singapore,28,0,0
02/06/2020,Singapore,28,0,0
02/07/2020,Singapore,30,0,0
02/08/2020,Singapore,33,0,2
02/09/2020,Singapore,40,0,2
02/10/2020,Singapore,45,0,2
02/11/2020,Singapore,47,0,9
02/12/2020,Singapore,50,0,15
02/13/2020,Singapore,58,0,15
02/14/2020,Singapore,67,0,17
02/15/2020,Singapore,72,0,18
02/16/2020,Singapore,75,0,18
02/17/2020,Singapore,77,0,24
02/18/2020,Singapore,81,0,29
02/19/2020,Singapore,84,0,34
02/20/2020,Singapore,84,0,34
02/21/2020,Singapore,85,0,37
02/22/2020,Singapore,85,0,37
02/23/2020,Singapore,89,0,51
02/24/2020,Singapore,89,0,51
02/25/2020,Singapore,91,0,53
02/26/2020,Singapore,93,0,62
02/27/2020,Singapore,93,0,62
02/28/2020,Singapore,93,0,62
02/29/2020,Singapore,102,0,72
03/01/2020,Singapore,106,0,72
03/02/2020,Singapore,108,0,78
03/03/2020,Singapore,110,0,78
03/04/2020,Singapore,110,0,78
03/05/2020,Singapore,117,0,78
03/06/2020,Singapore,130,0,78
03/07/2020,Singapore,138,0,78
03/08/2020,Singapore,150,0,78
03/09/2020,Singapore,150,0,78
03/10/2020,Singapore,160,0,78
03/11/2020,Singapore,178,0,96
03/12/2020,Singapore,178,0,96
03/13/2020,Singapore,200,0,97
03/14/2020,Singapore,212,0,105
03/15/2020,Singapore,226,0,105
03/16/2020,Singapore,243,0,109
03/17/2020,Singapore,266,0,114
03/18/2020,Singapore,313,0,114
03/19/2020,Singapore,345,0,114
03/20/2020,Singapore,385,0,124
03/21/2020,Singapore,432,2,140
03/22/2020,Singapore,455,2,144
03/23/2020,Singapore,509,2,152
03/06/2020,Slovakia,1,0,0
03/07/2020,Slovakia,1,0,0
03/08/2020,Slovakia,3,0,0
03/09/2020,Slovakia,3,0,0
03/10/2020,Slovakia,7,0,0
03/11/2020,Slovakia,10,0,0
03/12/2020,Slovakia,16,0,0
03/13/2020,Slovakia,32,0,0
03/14/2020,Slovakia,44,0,0
03/15/2020,Slovakia,54,0,0
03/16/2020,Slovakia,63,0,0
03/17/2020,Slovakia,72,0,0
03/18/2020,Slovakia,105,1,0
03/19/2020,Slovakia,123,1,0
03/20/2020,Slovakia,137,1,0
03/21/2020,Slovakia,178,1,0
03/22/2020,Slovakia,185,1,7
03/23/2020,Slovakia,186,0,7
03/05/2020,Slovenia,2,0,0
03/06/2020,Slovenia,7,0,0
03/07/2020,Slovenia,7,0,0
03/08/2020,Slovenia,16,0,0
03/09/2020,Slovenia,16,0,0
03/10/2020,Slovenia,31,0,0
03/11/2020,Slovenia,57,0,0
03/12/2020,Slovenia,89,0,0
03/13/2020,Slovenia,141,0,0
03/14/2020,Slovenia,181,1,0
03/15/2020,Slovenia,219,1,0
03/16/2020,Slovenia,253,1,0
03/17/2020,Slovenia,275,1,0
03/18/2020,Slovenia,275,1,0
03/19/2020,Slovenia,286,1,0
03/20/2020,Slovenia,341,1,0
03/21/2020,Slovenia,383,1,0
03/22/2020,Slovenia,414,2,0
03/23/2020,Slovenia,442,3,0
03/16/2020,Somalia,1,0,0
03/17/2020,Somalia,1,0,0
03/18/2020,Somalia,1,0,0
03/19/2020,Somalia,1,0,0
03/20/2020,Somalia,1,0,0
03/21/2020,Somalia,1,0,0
03/22/2020,Somalia,1,0,0
03/23/2020,Somalia,1,0,0
03/05/2020,South Africa,1,0,0
03/06/2020,South Africa,1,0,0
03/07/2020,South Africa,1,0,0
03/08/2020,South Africa,3,0,0
03/09/2020,South Africa,3,0,0
03/10/2020,South Africa,7,0,0
03/11/2020,South Africa,13,0,0
03/12/2020,South Africa,17,0,0
03/13/2020,South Africa,24,0,0
03/14/2020,South Africa,38,0,0
03/15/2020,South Africa,51,0,0
03/16/2020,South Africa,62,0,0
03/17/2020,South Africa,62,0,0
03/18/2020,South Africa,116,0,0
03/19/2020,South Africa,150,0,0
03/20/2020,South Africa,202,0,0
03/21/2020,South Africa,240,0,0
03/22/2020,South Africa,274,0,0
03/23/2020,South Africa,402,0,4
01/22/2020,South Korea,1,0,0
01/23/2020,South Korea,1,0,0
01/24/2020,South Korea,2,0,0
01/25/2020,South Korea,2,0,0
01/26/2020,South Korea,3,0,0
01/27/2020,South Korea,4,0,0
01/28/2020,South Korea,4,0,0
01/29/2020,South Korea,4,0,0
01/30/2020,South Korea,4,0,0
01/31/2020,South Korea,11,0,0
02/01/2020,South Korea,12,0,0
02/02/2020,South Korea,15,0,0
02/03/2020,South Korea,15,0,0
02/04/2020,South Korea,16,0,0
02/05/2020,South Korea,19,0,0
02/06/2020,South Korea,23,0,0
02/07/2020,South Korea,24,0,1
02/08/2020,South Korea,24,0,1
02/09/2020,South Korea,25,0,3
02/10/2020,South Korea,27,0,3
02/11/2020,South Korea,28,0,3
02/12/2020,South Korea,28,0,7
02/13/2020,South Korea,28,0,7
02/14/2020,South Korea,28,0,7
02/15/2020,South Korea,28,0,9
02/16/2020,South Korea,29,0,9
02/17/2020,South Korea,30,0,10
02/18/2020,South Korea,31,0,12
02/19/2020,South Korea,31,0,12
02/20/2020,South Korea,104,1,16
02/21/2020,South Korea,204,2,16
02/22/2020,South Korea,433,2,16
02/23/2020,South Korea,602,6,18
02/24/2020,South Korea,833,8,18
02/25/2020,South Korea,977,10,22
02/26/2020,South Korea,1261,12,22
02/27/2020,South Korea,1766,13,22
02/28/2020,South Korea,2337,13,22
02/29/2020,South Korea,3150,16,27
03/01/2020,South Korea,3736,17,30
03/02/2020,South Korea,4335,28,30
03/03/2020,South Korea,5186,28,30
03/04/2020,South Korea,5621,35,41
03/05/2020,South Korea,6088,35,41
03/06/2020,South Korea,6593,42,135
03/07/2020,South Korea,7041,44,135
03/08/2020,South Korea,7314,50,118
03/09/2020,South Korea,7478,53,118
03/10/2020,South Korea,7513,54,247
03/11/2020,South Korea,7755,60,288
03/12/2020,South Korea,7869,66,333
03/13/2020,South Korea,7979,66,510
03/14/2020,South Korea,8086,72,510
03/15/2020,South Korea,8162,75,510
03/16/2020,South Korea,8236,75,1137
03/17/2020,South Korea,8320,81,1407
03/18/2020,South Korea,8413,84,1540
03/19/2020,South Korea,8565,91,1540
03/20/2020,South Korea,8652,94,1540
03/21/2020,South Korea,8799,102,1540
03/22/2020,South Korea,8897,104,2909
03/23/2020,South Korea,8961,111,3166
02/01/2020,Spain,1,0,0
02/02/2020,Spain,1,0,0
02/03/2020,Spain,1,0,0
02/04/2020,Spain,1,0,0
02/05/2020,Spain,1,0,0
02/06/2020,Spain,1,0,0
02/07/2020,Spain,1,0,0
02/08/2020,Spain,1,0,0
02/09/2020,Spain,2,0,0
02/10/2020,Spain,2,0,0
02/11/2020,Spain,2,0,0
02/12/2020,Spain,2,0,0
02/13/2020,Spain,2,0,0
02/14/2020,Spain,2,0,0
02/15/2020,Spain,2,0,2
02/16/2020,Spain,2,0,2
02/17/2020,Spain,2,0,2
02/18/2020,Spain,2,0,2
02/19/2020,Spain,2,0,2
02/20/2020,Spain,2,0,2
02/21/2020,Spain,2,0,2
02/22/2020,Spain,2,0,2
02/23/2020,Spain,2,0,2
02/24/2020,Spain,2,0,2
02/25/2020,Spain,6,0,2
02/26/2020,Spain,13,0,2
02/27/2020,Spain,15,0,2
02/28/2020,Spain,32,0,2
02/29/2020,Spain,45,0,2
03/01/2020,Spain,84,0,2
03/02/2020,Spain,120,0,2
03/03/2020,Spain,165,1,2
03/04/2020,Spain,222,2,2
03/05/2020,Spain,259,3,2
03/06/2020,Spain,400,5,2
03/07/2020,Spain,500,10,30
03/08/2020,Spain,673,17,30
03/09/2020,Spain,1073,28,32
03/10/2020,Spain,1695,35,32
03/11/2020,Spain,2277,54,183
03/12/2020,Spain,2277,55,183
03/13/2020,Spain,5232,133,193
03/14/2020,Spain,6391,195,517
03/15/2020,Spain,7798,289,517
03/16/2020,Spain,9942,342,530
03/17/2020,Spain,11748,533,1028
03/18/2020,Spain,13910,623,1081
03/19/2020,Spain,17963,830,1107
03/20/2020,Spain,20410,1043,1588
03/21/2020,Spain,25374,1375,2125
03/22/2020,Spain,28768,1772,2575
03/23/2020,Spain,35136,2311,3355
01/27/2020,Sri Lanka,1,0,0
01/28/2020,Sri Lanka,1,0,0
01/29/2020,Sri Lanka,1,0,0
01/30/2020,Sri Lanka,1,0,0
01/31/2020,Sri Lanka,1,0,0
02/01/2020,Sri Lanka,1,0,0
02/02/2020,Sri Lanka,1,0,0
02/03/2020,Sri Lanka,1,0,0
02/04/2020,Sri Lanka,1,0,0
02/05/2020,Sri Lanka,1,0,0
02/06/2020,Sri Lanka,1,0,0
02/07/2020,Sri Lanka,1,0,0
02/08/2020,Sri Lanka,1,0,1
02/09/2020,Sri Lanka,1,0,1
02/10/2020,Sri Lanka,1,0,1
02/11/2020,Sri Lanka,1,0,1
02/12/2020,Sri Lanka,1,0,1
02/13/2020,Sri Lanka,1,0,1
02/14/2020,Sri Lanka,1,0,1
02/15/2020,Sri Lanka,1,0,1
02/16/2020,Sri Lanka,1,0,1
02/17/2020,Sri Lanka,1,0,1
02/18/2020,Sri Lanka,1,0,1
02/19/2020,Sri Lanka,1,0,1
02/20/2020,Sri Lanka,1,0,1
02/21/2020,Sri Lanka,1,0,1
02/22/2020,Sri Lanka,1,0,1
02/23/2020,Sri Lanka,1,0,1
02/24/2020,Sri Lanka,1,0,1
02/25/2020,Sri Lanka,1,0,1
02/26/2020,Sri Lanka,1,0,1
02/27/2020,Sri Lanka,1,0,1
02/28/2020,Sri Lanka,1,0,1
02/29/2020,Sri Lanka,1,0,1
03/01/2020,Sri Lanka,1,0,1
03/02/2020,Sri Lanka,1,0,1
03/03/2020,Sri Lanka,1,0,1
03/04/2020,Sri Lanka,1,0,1
03/05/2020,Sri Lanka,1,0,1
03/06/2020,Sri Lanka,1,0,1
03/07/2020,Sri Lanka,1,0,1
03/08/2020,Sri Lanka,1,0,1
03/09/2020,Sri Lanka,1,0,1
03/10/2020,Sri Lanka,1,0,1
03/11/2020,Sri Lanka,2,0,1
03/12/2020,Sri Lanka,2,0,1
03/13/2020,Sri Lanka,6,0,1
03/14/2020,Sri Lanka,10,0,1
03/15/2020,Sri Lanka,18,0,1
03/16/2020,Sri Lanka,28,0,1
03/17/2020,Sri Lanka,44,0,1
03/18/2020,Sri Lanka,51,0,1
03/19/2020,Sri Lanka,60,0,3
03/20/2020,Sri Lanka,73,0,3
03/21/2020,Sri Lanka,77,0,1
03/22/2020,Sri Lanka,82,0,3
03/23/2020,Sri Lanka,97,0,2
03/09/2020,St. Martin,2,0,0
03/13/2020,Sudan,1,1,0
03/14/2020,Sudan,1,1,0
03/15/2020,Sudan,1,1,0
03/16/2020,Sudan,1,1,0
03/17/2020,Sudan,1,1,0
03/18/2020,Sudan,2,1,0
03/19/2020,Sudan,2,1,0
03/20/2020,Sudan,2,1,0
03/21/2020,Sudan,2,1,0
03/22/2020,Sudan,2,1,0
03/23/2020,Sudan,2,1,0
03/14/2020,Suriname,1,0,0
03/15/2020,Suriname,1,0,0
03/16/2020,Suriname,1,0,0
03/17/2020,Suriname,1,0,0
03/18/2020,Suriname,1,0,0
03/19/2020,Suriname,1,0,0
03/20/2020,Suriname,4,0,0
03/21/2020,Suriname,4,0,0
03/22/2020,Suriname,5,0,0
03/23/2020,Suriname,5,0,0
01/31/2020,Sweden,1,0,0
02/01/2020,Sweden,1,0,0
02/02/2020,Sweden,1,0,0
02/03/2020,Sweden,1,0,0
02/04/2020,Sweden,1,0,0
02/05/2020,Sweden,1,0,0
02/06/2020,Sweden,1,0,0
02/07/2020,Sweden,1,0,0
02/08/2020,Sweden,1,0,0
02/09/2020,Sweden,1,0,0
02/10/2020,Sweden,1,0,0
02/11/2020,Sweden,1,0,0
02/12/2020,Sweden,1,0,0
02/13/2020,Sweden,1,0,0
02/14/2020,Sweden,1,0,0
02/15/2020,Sweden,1,0,0
02/16/2020,Sweden,1,0,0
02/17/2020,Sweden,1,0,0
02/18/2020,Sweden,1,0,0
02/19/2020,Sweden,1,0,0
02/20/2020,Sweden,1,0,0
02/21/2020,Sweden,1,0,0
02/22/2020,Sweden,1,0,0
02/23/2020,Sweden,1,0,0
02/24/2020,Sweden,1,0,0
02/25/2020,Sweden,1,0,0
02/26/2020,Sweden,2,0,0
02/27/2020,Sweden,7,0,0
02/28/2020,Sweden,7,0,0
02/29/2020,Sweden,12,0,0
03/01/2020,Sweden,14,0,0
03/02/2020,Sweden,15,0,0
03/03/2020,Sweden,21,0,0
03/04/2020,Sweden,35,0,0
03/05/2020,Sweden,94,0,0
03/06/2020,Sweden,101,0,0
03/07/2020,Sweden,161,0,0
03/08/2020,Sweden,203,0,0
03/09/2020,Sweden,248,0,1
03/10/2020,Sweden,355,0,1
03/11/2020,Sweden,500,1,1
03/12/2020,Sweden,599,1,1
03/13/2020,Sweden,814,1,1
03/14/2020,Sweden,961,2,1
03/15/2020,Sweden,1022,3,1
03/16/2020,Sweden,1103,6,1
03/17/2020,Sweden,1190,7,1
03/18/2020,Sweden,1279,10,1
03/19/2020,Sweden,1439,11,16
03/20/2020,Sweden,1639,16,16
03/21/2020,Sweden,1763,20,16
03/22/2020,Sweden,1934,21,16
03/23/2020,Sweden,2046,25,16
02/25/2020,Switzerland,1,0,0
02/26/2020,Switzerland,1,0,0
02/27/2020,Switzerland,8,0,0
02/28/2020,Switzerland,8,0,0
02/29/2020,Switzerland,18,0,0
03/01/2020,Switzerland,27,0,0
03/02/2020,Switzerland,42,0,0
03/03/2020,Switzerland,56,0,2
03/04/2020,Switzerland,90,0,3
03/05/2020,Switzerland,114,1,3
03/06/2020,Switzerland,214,1,3
03/07/2020,Switzerland,268,1,3
03/08/2020,Switzerland,337,2,3
03/09/2020,Switzerland,374,2,3
03/10/2020,Switzerland,491,3,3
03/11/2020,Switzerland,652,4,4
03/12/2020,Switzerland,652,4,4
03/13/2020,Switzerland,1139,11,4
03/14/2020,Switzerland,1359,13,4
03/15/2020,Switzerland,2200,14,4
03/16/2020,Switzerland,2200,14,4
03/17/2020,Switzerland,2700,27,4
03/18/2020,Switzerland,3028,28,15
03/19/2020,Switzerland,4075,41,15
03/20/2020,Switzerland,5294,54,15
03/21/2020,Switzerland,6575,75,15
03/22/2020,Switzerland,7245,98,131
03/23/2020,Switzerland,8795,120,131
03/22/2020,Syria,1,0,0
03/23/2020,Syria,1,0,0
01/22/2020,Taiwan,1,0,0
01/23/2020,Taiwan,1,0,0
01/24/2020,Taiwan,3,0,0
01/25/2020,Taiwan,3,0,0
01/26/2020,Taiwan,4,0,0
01/27/2020,Taiwan,5,0,0
01/28/2020,Taiwan,8,0,0
01/29/2020,Taiwan,8,0,0
01/30/2020,Taiwan,9,0,0
01/31/2020,Taiwan,10,0,0
02/01/2020,Taiwan,10,0,0
02/02/2020,Taiwan,10,0,0
02/03/2020,Taiwan,10,0,0
02/04/2020,Taiwan,11,0,0
02/05/2020,Taiwan,11,0,0
02/06/2020,Taiwan,16,0,1
02/07/2020,Taiwan,16,0,1
02/08/2020,Taiwan,17,0,1
02/09/2020,Taiwan,18,0,1
02/10/2020,Taiwan,18,0,1
02/11/2020,Taiwan,18,0,1
02/12/2020,Taiwan,18,0,1
02/13/2020,Taiwan,18,0,1
02/14/2020,Taiwan,18,0,2
02/15/2020,Taiwan,18,0,2
02/16/2020,Taiwan,20,1,2
02/17/2020,Taiwan,22,1,2
02/18/2020,Taiwan,22,1,2
02/19/2020,Taiwan,23,1,2
02/20/2020,Taiwan,24,1,2
02/21/2020,Taiwan,26,1,2
02/22/2020,Taiwan,26,1,2
02/23/2020,Taiwan,28,1,2
02/24/2020,Taiwan,30,1,5
02/25/2020,Taiwan,31,1,5
02/26/2020,Taiwan,32,1,5
02/27/2020,Taiwan,32,1,5
02/28/2020,Taiwan,34,1,6
02/29/2020,Taiwan,39,1,9
03/01/2020,Taiwan,40,1,9
03/02/2020,Taiwan,41,1,12
03/03/2020,Taiwan,42,1,12
03/04/2020,Taiwan,42,1,12
03/05/2020,Taiwan,44,1,12
03/06/2020,Taiwan,45,1,12
03/07/2020,Taiwan,45,1,12
03/08/2020,Taiwan,45,1,13
03/09/2020,Taiwan,45,1,15
03/10/2020,Taiwan,47,1,17
03/11/2020,Taiwan,48,1,17
03/12/2020,Taiwan,49,1,20
03/13/2020,Taiwan,50,1,20
03/14/2020,Taiwan,53,1,20
03/15/2020,Taiwan,59,1,20
03/16/2020,Taiwan,67,1,20
03/17/2020,Taiwan,77,1,22
03/18/2020,Taiwan,100,1,22
03/19/2020,Taiwan,108,1,26
03/20/2020,Taiwan,135,2,26
03/21/2020,Taiwan,153,2,28
03/22/2020,Taiwan,169,2,28
03/23/2020,Taiwan,195,2,28
03/16/2020,Tanzania,1,0,0
03/17/2020,Tanzania,1,0,0
03/18/2020,Tanzania,3,0,0
03/19/2020,Tanzania,6,0,0
03/20/2020,Tanzania,6,0,0
03/21/2020,Tanzania,6,0,0
03/22/2020,Tanzania,12,0,0
03/23/2020,Tanzania,12,0,0
01/22/2020,Thailand,2,0,0
01/23/2020,Thailand,3,0,0
01/24/2020,Thailand,5,0,0
01/25/2020,Thailand,7,0,0
01/26/2020,Thailand,8,0,2
01/27/2020,Thailand,8,0,2
01/28/2020,Thailand,14,0,5
01/29/2020,Thailand,14,0,5
01/30/2020,Thailand,14,0,5
01/31/2020,Thailand,19,0,5
02/01/2020,Thailand,19,0,5
02/02/2020,Thailand,19,0,5
02/03/2020,Thailand,19,0,5
02/04/2020,Thailand,25,0,5
02/05/2020,Thailand,25,0,5
02/06/2020,Thailand,25,0,5
02/07/2020,Thailand,25,0,5
02/08/2020,Thailand,32,0,10
02/09/2020,Thailand,32,0,10
02/10/2020,Thailand,32,0,10
02/11/2020,Thailand,33,0,10
02/12/2020,Thailand,33,0,10
02/13/2020,Thailand,33,0,12
02/14/2020,Thailand,33,0,12
02/15/2020,Thailand,33,0,12
02/16/2020,Thailand,34,0,14
02/17/2020,Thailand,35,0,15
02/18/2020,Thailand,35,0,15
02/19/2020,Thailand,35,0,15
02/20/2020,Thailand,35,0,15
02/21/2020,Thailand,35,0,17
02/22/2020,Thailand,35,0,17
02/23/2020,Thailand,35,0,21
02/24/2020,Thailand,35,0,21
02/25/2020,Thailand,37,0,22
02/26/2020,Thailand,40,0,22
02/27/2020,Thailand,40,0,22
02/28/2020,Thailand,41,0,28
02/29/2020,Thailand,42,0,28
03/01/2020,Thailand,42,1,28
03/02/2020,Thailand,43,1,31
03/03/2020,Thailand,43,1,31
03/04/2020,Thailand,43,1,31
03/05/2020,Thailand,47,1,31
03/06/2020,Thailand,48,1,31
03/07/2020,Thailand,50,1,31
03/08/2020,Thailand,50,1,31
03/09/2020,Thailand,50,1,31
03/10/2020,Thailand,53,1,33
03/11/2020,Thailand,59,1,34
03/12/2020,Thailand,70,1,34
03/13/2020,Thailand,75,1,35
03/14/2020,Thailand,82,1,35
03/15/2020,Thailand,114,1,35
03/16/2020,Thailand,147,1,35
03/17/2020,Thailand,177,1,41
03/18/2020,Thailand,212,1,42
03/19/2020,Thailand,272,1,42
03/20/2020,Thailand,322,1,42
03/21/2020,Thailand,411,1,42
03/22/2020,Thailand,599,1,44
03/23/2020,Thailand,721,1,52
03/16/2020,The Bahamas,1,0,0
03/17/2020,The Bahamas,1,0,0
03/18/2020,The Bahamas,1,0,0
03/19/2020,The Bahamas,0,0,0
03/20/2020,The Bahamas,0,0,0
03/21/2020,The Bahamas,0,0,0
03/22/2020,The Bahamas,0,0,0
03/17/2020,The Gambia,1,0,0
03/18/2020,The Gambia,0,0,0
03/19/2020,The Gambia,0,0,0
03/20/2020,The Gambia,0,0,0
03/21/2020,The Gambia,0,0,0
03/22/2020,The Gambia,0,0,0
03/22/2020,Timor-Leste,1,0,0
03/23/2020,Timor-Leste,1,0,0
03/06/2020,Togo,1,0,0
03/07/2020,Togo,1,0,0
03/08/2020,Togo,1,0,0
03/09/2020,Togo,1,0,0
03/10/2020,Togo,1,0,0
03/11/2020,Togo,1,0,0
03/12/2020,Togo,1,0,0
03/13/2020,Togo,1,0,0
03/14/2020,Togo,1,0,0
03/15/2020,Togo,1,0,0
03/16/2020,Togo,1,0,0
03/17/2020,Togo,1,0,0
03/18/2020,Togo,1,0,0
03/19/2020,Togo,1,0,0
03/20/2020,Togo,9,0,1
03/21/2020,Togo,16,0,1
03/22/2020,Togo,16,0,1
03/23/2020,Togo,18,0,0
03/14/2020,Trinidad and Tobago,2,0,0
03/15/2020,Trinidad and Tobago,2,0,0
03/16/2020,Trinidad and Tobago,4,0,0
03/17/2020,Trinidad and Tobago,5,0,0
03/18/2020,Trinidad and Tobago,7,0,0
